From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Temp,RH,WS,WD,SR,BP,VWS,AT,RF,Timestamp,Month,Season,AQI_PM25,AQI_PM10,AQI
05-09-2024 00:00,06-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-09,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-09-2024 00:00,07-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-09,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-09-2024 00:00,08-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-09,7.0,Monsoon,15.0,152.12569444444443,152.12569444444443
08-09-2024 00:00,09-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-09,8.0,Monsoon,1.6666666666666667,152.12569444444443,152.12569444444443
09-09-2024 00:00,10-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-09,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-09-2024 00:00,11-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-09,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-09-2024 00:00,12-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-09,11.0,Post-Monsoon,1.6666666666666667,162.8775,162.8775
12-09-2024 00:00,13-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-09,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-09-2024 00:00,14-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-09-2024 00:00,15-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-09-2024 00:00,16-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-09-2024 00:00,17-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-09-2024 00:00,18-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-09-2024 00:00,19-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-09-2024 00:00,20-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-09-2024 00:00,21-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-09-2024 00:00,22-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-09-2024 00:00,23-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-09-2024 00:00,24-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-09-2024 00:00,25-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-09-2024 00:00,26-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-09-2024 00:00,27-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-09-2024 00:00,28-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-09-2024 00:00,29-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-09-2024 00:00,30-09-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-09-2024 00:00,01-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-10-2024 00:00,02-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-10,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-10-2024 00:00,03-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-10,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-10-2024 00:00,04-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-10,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-10-2024 00:00,05-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-10,4.0,Spring,0.0,154.64685185185186,154.64685185185186
05-10-2024 00:00,06-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-10,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-10-2024 00:00,07-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-10,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-10-2024 00:00,08-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-10,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-10-2024 00:00,09-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-10,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-10-2024 00:00,10-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-10,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-10-2024 00:00,11-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-10,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-10-2024 00:00,12-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-10,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-10-2024 00:00,13-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-10,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-10-2024 00:00,14-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-10-2024 00:00,15-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-10-2024 00:00,16-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-10-2024 00:00,17-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-10-2024 00:00,18-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-10-2024 00:00,19-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-10-2024 00:00,20-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-10-2024 00:00,21-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-10-2024 00:00,22-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-10-2024 00:00,23-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-10-2024 00:00,24-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-10-2024 00:00,25-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-10-2024 00:00,26-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-10-2024 00:00,27-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-10-2024 00:00,28-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-10-2024 00:00,29-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-10-2024 00:00,30-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-10-2024 00:00,31-10-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
31-10-2024 00:00,01-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-11-2024 00:00,02-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-11,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-11-2024 00:00,03-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-11,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-11-2024 00:00,04-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-11,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-11-2024 00:00,05-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-11,4.0,Spring,0.0,154.64685185185186,154.64685185185186
05-11-2024 00:00,06-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-11,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-11-2024 00:00,07-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-11,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-11-2024 00:00,08-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-11,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-11-2024 00:00,09-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-11,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-11-2024 00:00,10-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-11,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-11-2024 00:00,11-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-11,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-11-2024 00:00,12-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-11,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-11-2024 00:00,13-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-11,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-11-2024 00:00,14-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-11-2024 00:00,15-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-11-2024 00:00,16-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-11-2024 00:00,17-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-11-2024 00:00,18-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-11-2024 00:00,19-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-11-2024 00:00,20-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-11-2024 00:00,21-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-11-2024 00:00,22-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-11-2024 00:00,23-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-11-2024 00:00,24-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-11-2024 00:00,25-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-11-2024 00:00,26-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-11-2024 00:00,27-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-11-2024 00:00,28-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-11-2024 00:00,29-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-11-2024 00:00,30-11-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-11-2024 00:00,01-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
01-12-2024 00:00,02-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-01-12,1.0,Winter,0.0,149.7201851851852,149.7201851851852
02-12-2024 00:00,03-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-02-12,2.0,Winter,0.0,149.7201851851852,149.7201851851852
03-12-2024 00:00,04-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-03-12,3.0,Spring,0.0,154.64685185185186,154.64685185185186
04-12-2024 00:00,05-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-04-12,4.0,Spring,0.0,154.64685185185186,154.64685185185186
05-12-2024 00:00,06-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-05-12,5.0,Spring,0.0,154.64685185185186,154.64685185185186
06-12-2024 00:00,07-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-06-12,6.0,Monsoon,0.0,152.12569444444443,152.12569444444443
07-12-2024 00:00,08-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-07-12,7.0,Monsoon,0.0,152.12569444444443,152.12569444444443
08-12-2024 00:00,09-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-08-12,8.0,Monsoon,0.0,152.12569444444443,152.12569444444443
09-12-2024 00:00,10-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-09-12,9.0,Monsoon,0.0,152.12569444444443,152.12569444444443
10-12-2024 00:00,11-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-10-12,10.0,Post-Monsoon,0.0,162.8775,162.8775
11-12-2024 00:00,12-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-11-12,11.0,Post-Monsoon,0.0,162.8775,162.8775
12-12-2024 00:00,13-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,2024-12-12,12.0,Winter,0.0,149.7201851851852,149.7201851851852
13-12-2024 00:00,14-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
14-12-2024 00:00,15-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
15-12-2024 00:00,16-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
16-12-2024 00:00,17-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
17-12-2024 00:00,18-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
18-12-2024 00:00,19-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
19-12-2024 00:00,20-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
20-12-2024 00:00,21-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
21-12-2024 00:00,22-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
22-12-2024 00:00,23-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
23-12-2024 00:00,24-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
24-12-2024 00:00,25-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
25-12-2024 00:00,26-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
26-12-2024 00:00,27-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
27-12-2024 00:00,28-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
28-12-2024 00:00,29-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
29-12-2024 00:00,30-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
30-12-2024 00:00,31-12-2024 00:00,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
31-12-2024 00:00,31-12-2024 23:59,44.045277777777784,180.91986111111112,,,,,,,,,,,,,,,,,,,,,,73.4087962962963,153.94657407407408,153.94657407407408
